Column1,user_meta5,label_save_path,mask_load_path,segmentation_curated,user_meta4,date_created,antibiotic,segmentation_channel,parent_folder,content,strain,stain_target,date_modified,file_list,image_load_path,image_laplacian,source,image_debris,folder,segmentation_file,segmented,posX,user_meta1,image_save_path,stain,user_meta6,mounting method,date_uploaded,file_name,channel_list,akseg_hash,labelled,antibiotic concentration,user_meta3,channel,num_segmentations,posY,label_curated,microscope,image_focus,treatment time (mins),user_meta2,posZ,protocol,phenotype,mask_save_path,label_load_path,user_initial,modality,dataset
1659,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_58\L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif,TRUE,-890.017,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:49,L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",ca48186571b3ba51c1e62038203e45e06f23181b801833e31ff944ea29a3fcb1,TRUE,1XEUCAST,BioRepB,Cy3,20,95.743,TRUE,BIO-NIM,,30,L17667,-533.97,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY58_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1660,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_61\L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif,TRUE,-890.017,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:49,L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",760b45e832f720315fa180d3eee1970d612f560e741dd3c04d3b286e8b37efe0,TRUE,1XEUCAST,BioRepB,Cy3,20,935.826,TRUE,BIO-NIM,,30,L17667,-536.774,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY61_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1661,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_63\L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif,TRUE,-890.016,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:50,L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",eb874a01953c6b87e5d350aa584152dda77cc7e0831971c1f3f3ca552a5dac3b,TRUE,1XEUCAST,BioRepB,Cy3,17,1495.881,TRUE,BIO-NIM,,30,L17667,-536.79,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY63_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1662,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_64\L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif,TRUE,-890.017,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:50,L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",d8de7048c718ffabf1c79db3d40b37566ecdfe5c263216f4157d30de01644526,TRUE,1XEUCAST,BioRepB,Cy3,17,1775.91,TRUE,BIO-NIM,,30,L17667,-536.871,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY64_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1663,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_65\L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif,TRUE,-640.876,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:50,L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",91cc34941896d44f1b5ab14ac82509b4a579cfa02f7c2ecadd31a280b210c5bf,TRUE,1XEUCAST,BioRepB,Cy3,14,1775.91,TRUE,BIO-NIM,,30,L17667,-536.401,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY65_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1664,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_67\L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif,TRUE,-142.596,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:50,L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",6ad64a5230400678f621fe4e4a8ddd2597e77de3f3494960510afc0f3728a5ba,TRUE,1XEUCAST,BioRepB,Cy3,14,1775.91,TRUE,BIO-NIM,,30,L17667,-535.664,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY67_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1665,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_68\L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif,TRUE,106.542,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:51,L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",b6a5cafd73908df349e36bd60f6c6e9a5e3e17dd63afd7b6e1b20bf49e22f03c,TRUE,1XEUCAST,BioRepB,Cy3,12,1775.91,TRUE,BIO-NIM,,30,L17667,-534.926,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY68_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1666,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_69\L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif,TRUE,355.682,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:51,L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",476441dfc9d713dab162dbb078a4be686710e2785137dcba5da89cc9cf625fed,TRUE,1XEUCAST,BioRepB,Cy3,7,1775.909,TRUE,BIO-NIM,,30,L17667,-535.151,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY69_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1667,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_70\L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif,TRUE,604.821,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:51,L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",e9128794366f51107ac121c6ae292d55a427ae11cedc2cdb61b48342a73144f0,TRUE,1XEUCAST,BioRepB,Cy3,11,1775.91,TRUE,BIO-NIM,,30,L17667,-534.748,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY70_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1668,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_71\L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif,TRUE,853.962,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:51,L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",879847784db583b0822bd2b15dab4c94ad4cea0f0311ea03d2e51caf756c3ab3,TRUE,1XEUCAST,BioRepB,Cy3,11,1775.91,TRUE,BIO-NIM,,30,L17667,-534.484,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY71_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1669,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_76\L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif,TRUE,1103.101,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:51,L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",b498db78f95c8acac9b3bc854bd5c6ada1934bd772a6d64b7676983f57fbd019,TRUE,1XEUCAST,BioRepB,Cy3,11,655.798,TRUE,BIO-NIM,,30,L17667,-534.339,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY76_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1670,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif,,TRUE,,,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,,"['L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB-1\pos_78\L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif,TRUE,1103.101,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 14:52,L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",46d39b3c9fab183d9c738ae3ee1d4a13cc73e80064e37dde450e7e4b3487c255,TRUE,1XEUCAST,BioRepB,Cy3,10,95.743,TRUE,BIO-NIM,,30,L17667,-531.185,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB-1_posXY78_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1671,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif,,TRUE,,06/03/2024 15:41,Resistant,Cy3,Alison,E.Coli Clinical,,Ribosome,06/03/2024 15:41,"['L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB\pos_33\L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif,,532,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif,TRUE,1023.918,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif,Cy3,AMRPhenotypes,Agarose Pads,24/03/2023 15:15,L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour0.tif,"['Cy3', 'DAPI']",3c4316b5b1e8c7a310a7b70c215a7639ddd75e724f411aac73a2a2b3153fa543,TRUE,1XEUCAST,BioRepB,DAPI,7,1120.215,TRUE,BIO-NIM,,30,L17667,-533.14,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY33_channels_t0_posZ0_colour1.tif,,AF,Epifluorescence,train
1672,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif,,TRUE,,06/03/2024 16:13,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,06/03/2024 16:13,"['L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB\pos_34\L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif,TRUE,1023.918,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 15:16,L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",e27d225d9b6aff89faa6003b934a5786f13596b83ac010d0d8089dd936a7c6c8,TRUE,1XEUCAST,BioRepB,Cy3,3,1400.242,TRUE,BIO-NIM,,30,L17667,-533.507,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY34_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1673,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif,,TRUE,,06/03/2024 16:35,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,06/03/2024 16:35,"['L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB\pos_35\L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif,TRUE,1023.918,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 15:16,L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",1319d3999308dc909f10705c5cf38756bbaeef4284f818286e6b1e8576cb9307,TRUE,1XEUCAST,BioRepB,Cy3,5,1680.27,TRUE,BIO-NIM,,30,L17667,-533.281,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY35_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
1674,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\labels\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif,,TRUE,,06/03/2024 16:58,Resistant,DAPI,Alison,E.Coli Clinical,,Nucleoid,06/03/2024 16:58,"['L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour1.tif', 'L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif']",\\physics\dfs\DAQ\CondensedMatterGroups\AKGroup\Alison\20230322_L17667_1XEUCAST\CipB\pos_36\L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif,,405,,20230322_L17667_1XEUCAST,L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif,TRUE,1023.919,L17667,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\images\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif,DAPI,AMRPhenotypes,Agarose Pads,24/03/2023 15:16,L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour1.tif,"['Cy3', 'DAPI']",661f55179849081f23f036b7d0b1a9ebc90f0484235a3fa8d103cee125b4f582,TRUE,1XEUCAST,BioRepB,Cy3,4,1960.299,TRUE,BIO-NIM,,30,L17667,-533.45,,,\\cmdaq6.nat.physics.ox.ac.uk\AKGroup\Piers_2\BacSeg Database\Images\AF\masks\20230322_L17667_1XEUCAST\L17667_1XEUCAST_CipB_posXY36_channels_t0_posZ0_colour0.tif,,AF,Epifluorescence,train
