dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
train,Untreated,69LAB9ABND.tif,69LAB9ABND.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,I3RJ5V2Z3K.tif,I3RJ5V2Z3K.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,WU1SHX50QL.tif,WU1SHX50QL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,HVGJ1BBJHP.tif,HVGJ1BBJHP.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,B3X15B9HEV.tif,B3X15B9HEV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,VAXQN8QQO9.tif,VAXQN8QQO9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,7VM4GQ9RZV.tif,7VM4GQ9RZV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,FY6IKKIMF8.tif,FY6IKKIMF8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,TK6SIDTC0J.tif,TK6SIDTC0J.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,9JHG2S79O4.tif,9JHG2S79O4.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,HKO8HVZEJN.tif,HKO8HVZEJN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,XFZ8F7RKMU.tif,XFZ8F7RKMU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,1D9BZQ50BO.tif,1D9BZQ50BO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,JHNJHDYBGQ.tif,JHNJHDYBGQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,M6N0J2FXYR.tif,M6N0J2FXYR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,O2UPMEG793.tif,O2UPMEG793.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,CL76ALDYAK.tif,CL76ALDYAK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,PK0PK1O7HO.tif,PK0PK1O7HO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,BQQ0IUP7XP.tif,BQQ0IUP7XP.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,292FIZG0X5.tif,292FIZG0X5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,IPY722ZLDW.tif,IPY722ZLDW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,JZK77PAX9I.tif,JZK77PAX9I.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,PL015SAF4S.tif,PL015SAF4S.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,IC7K4IXN4I.tif,IC7K4IXN4I.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,AQ8FB6HSHF.tif,AQ8FB6HSHF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,550XMQXKIW.tif,550XMQXKIW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,D872134U7U.tif,D872134U7U.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,ADUO4G8CSI.tif,ADUO4G8CSI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,SADL2S0QM9.tif,SADL2S0QM9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,LS96L2J39B.tif,LS96L2J39B.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,89GI8CET1R.tif,89GI8CET1R.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,JG2VEFRGVM.tif,JG2VEFRGVM.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,KHSHAM6OB8.tif,KHSHAM6OB8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,PWZ0SU6GYF.tif,PWZ0SU6GYF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,POB6PNNJQU.tif,POB6PNNJQU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,SCK2FH66PV.tif,SCK2FH66PV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,TCLOXXZHMX.tif,TCLOXXZHMX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,WIJIIIOTL9.tif,WIJIIIOTL9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,80V5AKV7KJ.tif,80V5AKV7KJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,3NPQ6EJPPD.tif,3NPQ6EJPPD.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,R5IT43IESL.tif,R5IT43IESL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,Z23G7QFAJL.tif,Z23G7QFAJL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,8DYNYFB36X.tif,8DYNYFB36X.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,KZQT8B9FJ7.tif,KZQT8B9FJ7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,4W67B1HVN9.tif,4W67B1HVN9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,9W8K3FEYDC.tif,9W8K3FEYDC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,FPAGSNTQWB.tif,FPAGSNTQWB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,9W6CZSO9KG.tif,9W6CZSO9KG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,6E08U834G6.tif,6E08U834G6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,8SE9U9EZFC.tif,8SE9U9EZFC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,4FDPCCWREH.tif,4FDPCCWREH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,EWSGK3V68X.tif,EWSGK3V68X.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,S94N8JLRQR.tif,S94N8JLRQR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,YJX8JQLJOM.tif,YJX8JQLJOM.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,MQTQRNL3P0.tif,MQTQRNL3P0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,EAE3HLY0XJ.tif,EAE3HLY0XJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,0EB59CHCYU.tif,0EB59CHCYU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,UY3C0I620O.tif,UY3C0I620O.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,8KEY4HCCZG.tif,8KEY4HCCZG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,7AD98WA9FQ.tif,7AD98WA9FQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,0RBIJJZ429.tif,0RBIJJZ429.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,4U3T9XA0WA.tif,4U3T9XA0WA.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepA
train,Untreated,JVLW235CR9.tif,JVLW235CR9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,G0V3MJV0D1.tif,G0V3MJV0D1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,9YLZNKJM31.tif,9YLZNKJM31.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,JYQ8G5WK5P.tif,JYQ8G5WK5P.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,A7FOS0OAWJ.tif,A7FOS0OAWJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,7SIGEZYYGZ.tif,7SIGEZYYGZ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,RUZMXD6TEY.tif,RUZMXD6TEY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,QTZHP9ZHGK.tif,QTZHP9ZHGK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,EU1LQ1JN9D.tif,EU1LQ1JN9D.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,5GCRTM3Q5B.tif,5GCRTM3Q5B.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,X72US6IMZB.tif,X72US6IMZB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,MKU6HRNIPF.tif,MKU6HRNIPF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,7PU6M87SMZ.tif,7PU6M87SMZ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,GFUBKOD0YM.tif,GFUBKOD0YM.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,F7CQ4CM3XK.tif,F7CQ4CM3XK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,9YSABBTEK9.tif,9YSABBTEK9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,LJ0S13IFLP.tif,LJ0S13IFLP.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,GC676KPC0G.tif,GC676KPC0G.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,AWB6BX6MYY.tif,AWB6BX6MYY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,O2WKI7TE8A.tif,O2WKI7TE8A.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,Z3GRS4HVBX.tif,Z3GRS4HVBX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,PRALYQQAFP.tif,PRALYQQAFP.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,FA6D6JXGF6.tif,FA6D6JXGF6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,MW0EZE8IZ8.tif,MW0EZE8IZ8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,A99UOHXUZO.tif,A99UOHXUZO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,AHYXTBDQQS.tif,AHYXTBDQQS.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,VFTM0F4LAG.tif,VFTM0F4LAG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,PTIPFLAKUH.tif,PTIPFLAKUH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,KA7W7R8TQJ.tif,KA7W7R8TQJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,TR1JKMB9ST.tif,TR1JKMB9ST.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,G7G0NK8WLO.tif,G7G0NK8WLO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,RIC12ZJ9RJ.tif,RIC12ZJ9RJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,WW4CNT2EIX.tif,WW4CNT2EIX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,ZHQOPY65XB.tif,ZHQOPY65XB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,MUKKMWBLD7.tif,MUKKMWBLD7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,3WK7B8DSKN.tif,3WK7B8DSKN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,5LUHZW8MV6.tif,5LUHZW8MV6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,JXHICZCICR.tif,JXHICZCICR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,7G30QWCOS6.tif,7G30QWCOS6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,0VY57H9S1Q.tif,0VY57H9S1Q.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,O6M97596KV.tif,O6M97596KV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,ML5WL3AQQK.tif,ML5WL3AQQK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,5KC0E8V21R.tif,5KC0E8V21R.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,LY891DK9HV.tif,LY891DK9HV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,OH8JDQIDIQ.tif,OH8JDQIDIQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,X2545YUE6D.tif,X2545YUE6D.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,UGQ8DKNMC1.tif,UGQ8DKNMC1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,GP2O2ZAD81.tif,GP2O2ZAD81.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,GU5AOMLZPH.tif,GU5AOMLZPH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,54XFO1SJRS.tif,54XFO1SJRS.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepB
train,Untreated,5LEE3EIO1U.tif,5LEE3EIO1U.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,WI24RBVZZU.tif,WI24RBVZZU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,T1UGN2KIKI.tif,T1UGN2KIKI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,XGJIE7TMTK.tif,XGJIE7TMTK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,HLM5KVWX2L.tif,HLM5KVWX2L.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DN56X5NO35.tif,DN56X5NO35.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TQCTE9X9CG.tif,TQCTE9X9CG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,F2WX4V856Z.tif,F2WX4V856Z.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,XEGYGB7OVJ.tif,XEGYGB7OVJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,VGEY4Y627K.tif,VGEY4Y627K.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,CGW9HTLV8W.tif,CGW9HTLV8W.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DOV1DVP2Y7.tif,DOV1DVP2Y7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,5I46LZUG1V.tif,5I46LZUG1V.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,QZ6562FNNB.tif,QZ6562FNNB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2R4J4Z42R3.tif,2R4J4Z42R3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,H0OPL6ANLC.tif,H0OPL6ANLC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,UQME3LOHCV.tif,UQME3LOHCV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,05JV96FB2D.tif,05JV96FB2D.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,O74UTZY3XU.tif,O74UTZY3XU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,CMZJ4D7HC8.tif,CMZJ4D7HC8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KQZJKJISHY.tif,KQZJKJISHY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,49PVZGVK89.tif,49PVZGVK89.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,ZEJZ6NWTOK.tif,ZEJZ6NWTOK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,0B8GSI81GY.tif,0B8GSI81GY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,M5XPTK151V.tif,M5XPTK151V.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,GL8MOYEVRW.tif,GL8MOYEVRW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,BLZOCOLJ3Y.tif,BLZOCOLJ3Y.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KEFFXDHHPJ.tif,KEFFXDHHPJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,BOGSMA46N4.tif,BOGSMA46N4.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,VP3ZK5CHE8.tif,VP3ZK5CHE8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,P09ZAKHKSH.tif,P09ZAKHKSH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,1V49PTFBZE.tif,1V49PTFBZE.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,EXAV0N44DT.tif,EXAV0N44DT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,T12QYXUDST.tif,T12QYXUDST.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KOHTM9CXAV.tif,KOHTM9CXAV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,CV05LFEH2T.tif,CV05LFEH2T.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,28DIJZQA05.tif,28DIJZQA05.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4YRUFMMWN1.tif,4YRUFMMWN1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,8DHV02X6X8.tif,8DHV02X6X8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JSN9RNGF09.tif,JSN9RNGF09.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4FFPIW74LO.tif,4FFPIW74LO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,INVAYA5BXK.tif,INVAYA5BXK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,GURVVCY43B.tif,GURVVCY43B.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,QY1WC5Y8F9.tif,QY1WC5Y8F9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,PL6HGOJ8W3.tif,PL6HGOJ8W3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,V35FE6GPPE.tif,V35FE6GPPE.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,1ZXP71SZRN.tif,1ZXP71SZRN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JO8LI7XOPT.tif,JO8LI7XOPT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JTHMYP0TUY.tif,JTHMYP0TUY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JTCSJWXJ7S.tif,JTCSJWXJ7S.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,F6IVHJJTXD.tif,F6IVHJJTXD.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,V4FX7T06S3.tif,V4FX7T06S3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,RYS6T6EIR8.tif,RYS6T6EIR8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,S4M16RHT1P.tif,S4M16RHT1P.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DU3DOHNK1E.tif,DU3DOHNK1E.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DENEQMN345.tif,DENEQMN345.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,M73HWH2RX6.tif,M73HWH2RX6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,92W8CYW4Y1.tif,92W8CYW4Y1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,UEITN2B20U.tif,UEITN2B20U.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KYDOZOF1I0.tif,KYDOZOF1I0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,IUZ5PHHA0W.tif,IUZ5PHHA0W.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,1GE5CP4A1C.tif,1GE5CP4A1C.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,1VUJG6GNO5.tif,1VUJG6GNO5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2VEC4D1L3O.tif,2VEC4D1L3O.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TP2E5AQZ4D.tif,TP2E5AQZ4D.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,GGJCK016VE.tif,GGJCK016VE.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JDNFD50HGQ.tif,JDNFD50HGQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,8STYDN6NX2.tif,8STYDN6NX2.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DZ9YURJ9DK.tif,DZ9YURJ9DK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,7YVFGP96BM.tif,7YVFGP96BM.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,6M8TPUQE25.tif,6M8TPUQE25.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,U20PVOWR46.tif,U20PVOWR46.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,9PAK2D0E0D.tif,9PAK2D0E0D.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,MHHXI32ABW.tif,MHHXI32ABW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4ONGQT5EL1.tif,4ONGQT5EL1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,7XMN19HL93.tif,7XMN19HL93.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,R6O19X0Q02.tif,R6O19X0Q02.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,YYPE0VWRPX.tif,YYPE0VWRPX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4VTJBAZR3I.tif,4VTJBAZR3I.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,6HJVETK9NB.tif,6HJVETK9NB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,NKNIS0MND8.tif,NKNIS0MND8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
