dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
train,Sensitive,FDQ21P00TC.tif,FDQ21P00TC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,U9NBMOBV2D.tif,U9NBMOBV2D.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,4HQYRPFXBU.tif,4HQYRPFXBU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,A1U50OZVPY.tif,A1U50OZVPY.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,8ASE5P49KX.tif,8ASE5P49KX.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,Q6PNAFT3B3.tif,Q6PNAFT3B3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,KAQW9US1YU.tif,KAQW9US1YU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,X7DVJCO5ON.tif,X7DVJCO5ON.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,WK8WYFPKZ9.tif,WK8WYFPKZ9.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,30GICPUCDE.tif,30GICPUCDE.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,WOOVVAP0HU.tif,WOOVVAP0HU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,65AJ98WRWT.tif,65AJ98WRWT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,A9592NTA4S.tif,A9592NTA4S.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,3U6NXJ5QK3.tif,3U6NXJ5QK3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,OJ4Z1MAUX3.tif,OJ4Z1MAUX3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,UKE4ECBXR7.tif,UKE4ECBXR7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,WFO0E9QB1S.tif,WFO0E9QB1S.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,ILF0XJYWDW.tif,ILF0XJYWDW.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,TBHVXSFP39.tif,TBHVXSFP39.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,7NPYWPJHY5.tif,7NPYWPJHY5.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,90OEWEZ2XB.tif,90OEWEZ2XB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,3VFFTDNZFT.tif,3VFFTDNZFT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,GKUW4O6DGU.tif,GKUW4O6DGU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,TD60V7OVSZ.tif,TD60V7OVSZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,64F8PRLRNC.tif,64F8PRLRNC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,YOOEOMTAZ8.tif,YOOEOMTAZ8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,20IIPVNUFP.tif,20IIPVNUFP.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,IEUZ8DGYVB.tif,IEUZ8DGYVB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,H7XO8PZQYQ.tif,H7XO8PZQYQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,QYW7CPZL02.tif,QYW7CPZL02.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,4HUEGSMFY7.tif,4HUEGSMFY7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,VOOXNFFILN.tif,VOOXNFFILN.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,FFMT6LFXPQ.tif,FFMT6LFXPQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,QMJBFD7HF0.tif,QMJBFD7HF0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,H0DB69Q9AD.tif,H0DB69Q9AD.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,V9BT8I402I.tif,V9BT8I402I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,YHRFKWMD3Z.tif,YHRFKWMD3Z.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,030ZOVQ4NG.tif,030ZOVQ4NG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,KO43M7PWBG.tif,KO43M7PWBG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,A1U71Z7YY4.tif,A1U71Z7YY4.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,KC6T4P7EAE.tif,KC6T4P7EAE.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,RCBIG8945I.tif,RCBIG8945I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,WVNEQPQ9JQ.tif,WVNEQPQ9JQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,FZD5BWFKA1.tif,FZD5BWFKA1.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,H8QB7KKRSA.tif,H8QB7KKRSA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,R9E9DG7IEM.tif,R9E9DG7IEM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,HP1N3Y666C.tif,HP1N3Y666C.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,C6I751WX0I.tif,C6I751WX0I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,1H8U5DABW0.tif,1H8U5DABW0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,OFCD33E81F.tif,OFCD33E81F.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,9638QVEPSP.tif,9638QVEPSP.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,AE1HI08QCT.tif,AE1HI08QCT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,PTFE3TQJWF.tif,PTFE3TQJWF.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,KUP9GVWQDT.tif,KUP9GVWQDT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,0O447DB8ZG.tif,0O447DB8ZG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,GD2LYJLZ8Y.tif,GD2LYJLZ8Y.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,37IKMQMSNO.tif,37IKMQMSNO.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,AYO7L6J13O.tif,AYO7L6J13O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,0MC44PS94N.tif,0MC44PS94N.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,D0I74NCKD6.tif,D0I74NCKD6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,F1ZCRSY2L6.tif,F1ZCRSY2L6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,6NMVO3ADY3.tif,6NMVO3ADY3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,ID16SQRNDM.tif,ID16SQRNDM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,ACV5NYPVN4.tif,ACV5NYPVN4.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,2OOG87BGSX.tif,2OOG87BGSX.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,M9WPMEVYQ7.tif,M9WPMEVYQ7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,3RDXNCB78T.tif,3RDXNCB78T.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,NXZRIRGEX8.tif,NXZRIRGEX8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,J2QWYLLSPM.tif,J2QWYLLSPM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,DW1VPOB8W7.tif,DW1VPOB8W7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,PVXPSHUHCL.tif,PVXPSHUHCL.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,IJ1LINUYF7.tif,IJ1LINUYF7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,663LNZA5L3.tif,663LNZA5L3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,1Y6KNOVHVZ.tif,1Y6KNOVHVZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,6NP1OXD1L8.tif,6NP1OXD1L8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,I4H9HYHLR0.tif,I4H9HYHLR0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,ARJIWYKYMW.tif,ARJIWYKYMW.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,QETMHS186R.tif,QETMHS186R.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,J8A3FGVYRQ.tif,J8A3FGVYRQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,SC0XAZVKG2.tif,SC0XAZVKG2.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,YQFUYW6HU0.tif,YQFUYW6HU0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,2YGO6GZ51P.tif,2YGO6GZ51P.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,34LNG7RJDV.tif,34LNG7RJDV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,A0WB2VC522.tif,A0WB2VC522.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,K36YM2BR4I.tif,K36YM2BR4I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,NTRJ33887U.tif,NTRJ33887U.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,GI0IGZ22CH.tif,GI0IGZ22CH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,A24PALG220.tif,A24PALG220.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,WMUZHAE4T4.tif,WMUZHAE4T4.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepB
train,Sensitive,5Y31BBITZ5.tif,5Y31BBITZ5.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,90LSW4J0BG.tif,90LSW4J0BG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,JB3VWFEBG6.tif,JB3VWFEBG6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,PK8R9U33GU.tif,PK8R9U33GU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,KE8GNHKQOT.tif,KE8GNHKQOT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,72ZIRL74GL.tif,72ZIRL74GL.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,2PTBOR69AA.tif,2PTBOR69AA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,RZDBXRM9BV.tif,RZDBXRM9BV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,ONCBYBDMB8.tif,ONCBYBDMB8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,HM0PNVQZ2O.tif,HM0PNVQZ2O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,7EJ1CJ4EX7.tif,7EJ1CJ4EX7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,WUSGBS0SX4.tif,WUSGBS0SX4.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,75JF13650Z.tif,75JF13650Z.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,MFIWFNILRW.tif,MFIWFNILRW.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,W1RUZTDGL1.tif,W1RUZTDGL1.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,9J1Q7V9XQZ.tif,9J1Q7V9XQZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,6RPV6CW5L7.tif,6RPV6CW5L7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,WWCI53SY6B.tif,WWCI53SY6B.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,HG1CJKJAES.tif,HG1CJKJAES.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,DFL0Z35ODZ.tif,DFL0Z35ODZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,35OL16OM6D.tif,35OL16OM6D.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,QT1N06DS8U.tif,QT1N06DS8U.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,44ZENJOAHC.tif,44ZENJOAHC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,HUKUCRLTNP.tif,HUKUCRLTNP.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,PUHLBQ43LH.tif,PUHLBQ43LH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,NK07XJXOKC.tif,NK07XJXOKC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,AIONSI5I8G.tif,AIONSI5I8G.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,S83GQ8V05S.tif,S83GQ8V05S.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,E57XH8LO03.tif,E57XH8LO03.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,VPTSPXY92F.tif,VPTSPXY92F.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,1AEPMG1L1U.tif,1AEPMG1L1U.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,JIVUG0R1V3.tif,JIVUG0R1V3.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,0RUSMS97Y8.tif,0RUSMS97Y8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,0H5JKC5Z5W.tif,0H5JKC5Z5W.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,7S2VIB1TSY.tif,7S2VIB1TSY.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,M5PH178DAA.tif,M5PH178DAA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,FZGS2JOS73.tif,FZGS2JOS73.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,ANWMDRZX7B.tif,ANWMDRZX7B.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,TY4557X0FE.tif,TY4557X0FE.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,HY87HYPDCT.tif,HY87HYPDCT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,5B49I95PZ8.tif,5B49I95PZ8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,56DSCTVUCG.tif,56DSCTVUCG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,XSNIEPQ1G7.tif,XSNIEPQ1G7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,MZGOSU0W02.tif,MZGOSU0W02.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,FSE5PVPP2G.tif,FSE5PVPP2G.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,OF0EMRWYXF.tif,OF0EMRWYXF.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,W3FRZUF3IP.tif,W3FRZUF3IP.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,0ZP4J7SGFU.tif,0ZP4J7SGFU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,4A3AHV0N9A.tif,4A3AHV0N9A.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,5V90D3SB80.tif,5V90D3SB80.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,6WE680W7WT.tif,6WE680W7WT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,2JAZOVBAFV.tif,2JAZOVBAFV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,TCE45PGQ27.tif,TCE45PGQ27.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,IR9WGBQJ68.tif,IR9WGBQJ68.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,YC71UQMSLV.tif,YC71UQMSLV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,SCC613F9IH.tif,SCC613F9IH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,XS8CJR91XM.tif,XS8CJR91XM.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,QC9DBRQ7B6.tif,QC9DBRQ7B6.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,LHS72GAB1O.tif,LHS72GAB1O.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,80YJEJB6RT.tif,80YJEJB6RT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,7HJ0CTB5RP.tif,7HJ0CTB5RP.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,IAI7WINU94.tif,IAI7WINU94.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,A7DROX2ZSI.tif,A7DROX2ZSI.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,B11407JUT5.tif,B11407JUT5.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,KTU85LM9H8.tif,KTU85LM9H8.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,3A29E0HCMZ.tif,3A29E0HCMZ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,QWCKWTSED9.tif,QWCKWTSED9.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,1H2LYEAYXL.tif,1H2LYEAYXL.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,74PPXA5KXD.tif,74PPXA5KXD.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,B3SJ1KEOO7.tif,B3SJ1KEOO7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,AOG33PEPLB.tif,AOG33PEPLB.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,QS8JB7Z1KT.tif,QS8JB7Z1KT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,WZ1LWD2ZAV.tif,WZ1LWD2ZAV.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,7EWZK46CEU.tif,7EWZK46CEU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,U7BQZOIFYU.tif,U7BQZOIFYU.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,MWK7RXW2YG.tif,MWK7RXW2YG.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,WLRD8GJB7C.tif,WLRD8GJB7C.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,VFF7Y10X94.tif,VFF7Y10X94.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,QR7FEK6M7C.tif,QR7FEK6M7C.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,J0VKQD2RIA.tif,J0VKQD2RIA.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,60IG1GAQTH.tif,60IG1GAQTH.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,RCAQNUZA7H.tif,RCAQNUZA7H.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,GUR4KOSCLQ.tif,GUR4KOSCLQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,DREK86FZUC.tif,DREK86FZUC.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,3106LTZFOT.tif,3106LTZFOT.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,S6H0KY3VNQ.tif,S6H0KY3VNQ.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,XDOMI2UX6I.tif,XDOMI2UX6I.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,136C5VEMOX.tif,136C5VEMOX.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,YXWPJO6UQ0.tif,YXWPJO6UQ0.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,LJOR4DPK3N.tif,LJOR4DPK3N.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,7K9DLPRURF.tif,7K9DLPRURF.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,79RIW2D24Q.tif,79RIW2D24Q.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
train,Sensitive,87XY0D3MZ7.tif,87XY0D3MZ7.tif,"['Cy3', 'DAPI']",S3,20XEUCAST,30.0,BioRepA
test,Resistant,Q4ZOFXQSKS.tif,Q4ZOFXQSKS.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,0PH3VQXRWZ.tif,0PH3VQXRWZ.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,A084R281QL.tif,A084R281QL.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,YP9NQO966Y.tif,YP9NQO966Y.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,UH9K6NMGN7.tif,UH9K6NMGN7.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,DU7KN3X8AW.tif,DU7KN3X8AW.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,6YNJDLYKFL.tif,6YNJDLYKFL.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,KU8XKS36SF.tif,KU8XKS36SF.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,HER63B6GSK.tif,HER63B6GSK.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,B2QZHVXT11.tif,B2QZHVXT11.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,PGQN9K1TBX.tif,PGQN9K1TBX.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,KWK2JO5QWU.tif,KWK2JO5QWU.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,TR6FWF1PIL.tif,TR6FWF1PIL.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
test,Resistant,U3ZPT3KMDS.tif,U3ZPT3KMDS.tif,"['Cy3', 'DAPI']",R2,20XEUCAST,30.0,BioRepC
