dataset,label,image_name,label_name,channel_list,strain,antibiotic concentration,treatment time (mins),BioRep
train,Untreated,KEY1BPQU2N.tif,KEY1BPQU2N.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,QW4C54V3O3.tif,QW4C54V3O3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,T4OH2TKSSX.tif,T4OH2TKSSX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,3A2D1JK3J0.tif,3A2D1JK3J0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,T0YXS1XSRL.tif,T0YXS1XSRL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,FS3U74QPJV.tif,FS3U74QPJV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,B3RW6UPOD9.tif,B3RW6UPOD9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,FFP92G34U1.tif,FFP92G34U1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,OHAMRV2KOU.tif,OHAMRV2KOU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,7ZKFF2KLBI.tif,7ZKFF2KLBI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KVS8SF383R.tif,KVS8SF383R.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DMHCWDVSQ2.tif,DMHCWDVSQ2.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,XDNONO5STO.tif,XDNONO5STO.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,82SJ8PJ5D0.tif,82SJ8PJ5D0.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2N89P1ZL0H.tif,2N89P1ZL0H.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,442DG1Y3Y7.tif,442DG1Y3Y7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,EI1A7PT3T1.tif,EI1A7PT3T1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,3S8KTIIV6B.tif,3S8KTIIV6B.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2NC6KOS00H.tif,2NC6KOS00H.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,QOL9OGLJ3S.tif,QOL9OGLJ3S.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,F1P8D2WFZF.tif,F1P8D2WFZF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,BF5L0Z5REQ.tif,BF5L0Z5REQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,A3QB14OSFX.tif,A3QB14OSFX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,YGW5L85ESZ.tif,YGW5L85ESZ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,ZU3YZNKUBG.tif,ZU3YZNKUBG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,6G2ANFDN94.tif,6G2ANFDN94.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,GU24IZ67VU.tif,GU24IZ67VU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,SRIB9YPPZK.tif,SRIB9YPPZK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,VAUTISX3OP.tif,VAUTISX3OP.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,5U05V1LP07.tif,5U05V1LP07.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,B4CWBGVTWK.tif,B4CWBGVTWK.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,P2YIBSR80N.tif,P2YIBSR80N.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,W5X51BHG12.tif,W5X51BHG12.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TZE8PNTGFN.tif,TZE8PNTGFN.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,IB4LN0L9YF.tif,IB4LN0L9YF.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,D2GHBHVOHQ.tif,D2GHBHVOHQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4E07KW2HG8.tif,4E07KW2HG8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,9O6S82IL2J.tif,9O6S82IL2J.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,8GTXYWKLEH.tif,8GTXYWKLEH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,OIKAXDHNJH.tif,OIKAXDHNJH.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,0E644X8A64.tif,0E644X8A64.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,8946WEEYO6.tif,8946WEEYO6.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,HO06HP5NOY.tif,HO06HP5NOY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,95LYM9EKDU.tif,95LYM9EKDU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,ZSKM6C63IC.tif,ZSKM6C63IC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,MNWDTEW6WA.tif,MNWDTEW6WA.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JKVODLID0G.tif,JKVODLID0G.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,PTMGV1Y65E.tif,PTMGV1Y65E.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,EEHT0AALXJ.tif,EEHT0AALXJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,4J8VQ0D1C1.tif,4J8VQ0D1C1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,95HRC6CCDT.tif,95HRC6CCDT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,WQZH3UGALW.tif,WQZH3UGALW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JQ84B4AXBJ.tif,JQ84B4AXBJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,W7ODFN0X08.tif,W7ODFN0X08.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,UJGCFKJJRB.tif,UJGCFKJJRB.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DJZPK1YRMY.tif,DJZPK1YRMY.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,K4FHYZ1FLW.tif,K4FHYZ1FLW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TV0D5L7TEQ.tif,TV0D5L7TEQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,X82Z5EDCV1.tif,X82Z5EDCV1.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,6LYY2REA0F.tif,6LYY2REA0F.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,XA9ZEPV53W.tif,XA9ZEPV53W.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,PVHPISS5OX.tif,PVHPISS5OX.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,ZFAHARO258.tif,ZFAHARO258.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2HP9PO92S7.tif,2HP9PO92S7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,IV884KG6N7.tif,IV884KG6N7.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,1WSW3YC9ML.tif,1WSW3YC9ML.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,VY04K4QHIL.tif,VY04K4QHIL.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,X0W20N96WU.tif,X0W20N96WU.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,YGHE6UEB1I.tif,YGHE6UEB1I.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,WQVA5PYS8T.tif,WQVA5PYS8T.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TNE0BQ8VK5.tif,TNE0BQ8VK5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,SW47LY2OY2.tif,SW47LY2OY2.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,H4U8TJA3SC.tif,H4U8TJA3SC.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,TALMEJ9ZNR.tif,TALMEJ9ZNR.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,ZH9R80CD44.tif,ZH9R80CD44.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,WEYFPX56WW.tif,WEYFPX56WW.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,2MDDOQIHMI.tif,2MDDOQIHMI.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,FT7QIMUB4O.tif,FT7QIMUB4O.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,YPFIAL1E8M.tif,YPFIAL1E8M.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,LCWID3PF8B.tif,LCWID3PF8B.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,JGHKHU7N67.tif,JGHKHU7N67.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,44O25B2P42.tif,44O25B2P42.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,SMZ14MFM58.tif,SMZ14MFM58.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,KQBC00RMCS.tif,KQBC00RMCS.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,AODN0IXX22.tif,AODN0IXX22.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,DGV5MTUAC9.tif,DGV5MTUAC9.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,BioRepC
train,Untreated,OYESDIQBBQ.tif,OYESDIQBBQ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,OOYA1WGLHV.tif,OOYA1WGLHV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,,
train,Untreated,D3QY5P5AE8.tif,D3QY5P5AE8.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,6GRULYAGP3.tif,6GRULYAGP3.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,O2TVL9U6I5.tif,O2TVL9U6I5.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,IXXVF2MJTT.tif,IXXVF2MJTT.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,8FRSCGK6CV.tif,8FRSCGK6CV.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,JOUEYEPZ51.tif,JOUEYEPZ51.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,WFE1J4JLVG.tif,WFE1J4JLVG.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Untreated,4OKD9ED6VJ.tif,4OKD9ED6VJ.tif,"['Cy3', 'DAPI']",MG1655,0XEUCAST,30.0,
train,Gentamicin,FONRIEOUJR.tif,FONRIEOUJR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VJ4O1UQHYU.tif,VJ4O1UQHYU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,GC66H6W3G9.tif,GC66H6W3G9.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VN8DV49Z1X.tif,VN8DV49Z1X.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,IZZU0A74EZ.tif,IZZU0A74EZ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,TRVAHHOL4H.tif,TRVAHHOL4H.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,9QU0A53AS8.tif,9QU0A53AS8.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NTCCSSJTP5.tif,NTCCSSJTP5.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,XO7JE313I3.tif,XO7JE313I3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,3QOS7JYAFC.tif,3QOS7JYAFC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SOVM1O07F7.tif,SOVM1O07F7.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,EBND0CWKLW.tif,EBND0CWKLW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JQW6PONCDR.tif,JQW6PONCDR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0YIVAXS5SK.tif,0YIVAXS5SK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8KZ3N5GWZ9.tif,8KZ3N5GWZ9.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,C02D67M3JL.tif,C02D67M3JL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,P1WT1IEZYA.tif,P1WT1IEZYA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,UUQGSJ1LIM.tif,UUQGSJ1LIM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,W665WXKH3H.tif,W665WXKH3H.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KTHWBLVW61.tif,KTHWBLVW61.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MG86NG2P6U.tif,MG86NG2P6U.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KMVN9NOJ3E.tif,KMVN9NOJ3E.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,OOF492XAEM.tif,OOF492XAEM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,F0G8WRGCCU.tif,F0G8WRGCCU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VBBAVUMKIZ.tif,VBBAVUMKIZ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KHICLZCRG2.tif,KHICLZCRG2.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,P2X0DNDYVQ.tif,P2X0DNDYVQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,G8VOSAIFCR.tif,G8VOSAIFCR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,JM4I7271CD.tif,JM4I7271CD.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,61FBCIEES4.tif,61FBCIEES4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ZH827SQ5OI.tif,ZH827SQ5OI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KI6OVK7CPM.tif,KI6OVK7CPM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ZVJ9I94YRL.tif,ZVJ9I94YRL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,2FW739M4WW.tif,2FW739M4WW.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,3GFU4GRD3N.tif,3GFU4GRD3N.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,03OYRY8YYR.tif,03OYRY8YYR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,F1WWB2UEYT.tif,F1WWB2UEYT.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,NX4U56ON9E.tif,NX4U56ON9E.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,U8D0CTXZFF.tif,U8D0CTXZFF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VSF5HX59YD.tif,VSF5HX59YD.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,10UWIHX2MF.tif,10UWIHX2MF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,2TYKJPFYVR.tif,2TYKJPFYVR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,283O3XTFT2.tif,283O3XTFT2.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,IP3IQGXCCK.tif,IP3IQGXCCK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,VH4R19NVGZ.tif,VH4R19NVGZ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,22E6337X30.tif,22E6337X30.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,B5OQDHLJXU.tif,B5OQDHLJXU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,2K00WZXZSS.tif,2K00WZXZSS.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,XJZWYT83VX.tif,XJZWYT83VX.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,522D1JCRFA.tif,522D1JCRFA.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,U7DW298HG6.tif,U7DW298HG6.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,N5MVWARM8Q.tif,N5MVWARM8Q.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SSWHBKVZWM.tif,SSWHBKVZWM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,YD03TB1KI6.tif,YD03TB1KI6.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MWFKT66ZDE.tif,MWFKT66ZDE.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,S8NPWG5XHL.tif,S8NPWG5XHL.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,YI1I4Z52ET.tif,YI1I4Z52ET.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8BV8QPNZRY.tif,8BV8QPNZRY.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SXHM2CYXCN.tif,SXHM2CYXCN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,1DKUMRRIOS.tif,1DKUMRRIOS.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,J0KGVM6SVY.tif,J0KGVM6SVY.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,5PO7LEE5TC.tif,5PO7LEE5TC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,5E9SD7VSNI.tif,5E9SD7VSNI.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,S88DZSXGKK.tif,S88DZSXGKK.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,HKX8DHCL3M.tif,HKX8DHCL3M.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,C2BNQFLXGF.tif,C2BNQFLXGF.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8GDWUFJOE3.tif,8GDWUFJOE3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,SEC0LF4M1Q.tif,SEC0LF4M1Q.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ITL4K2PGEZ.tif,ITL4K2PGEZ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,7WUNZIBLBD.tif,7WUNZIBLBD.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,D781FAP36J.tif,D781FAP36J.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,BBAB4X0YNJ.tif,BBAB4X0YNJ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,IL1U9XLF4P.tif,IL1U9XLF4P.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,D2Y46URGSU.tif,D2Y46URGSU.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,W6X4D4NKFC.tif,W6X4D4NKFC.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,DCD444Y28L.tif,DCD444Y28L.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,0QEPVS1IDR.tif,0QEPVS1IDR.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KPRUYLRCXQ.tif,KPRUYLRCXQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,MBMECUOSOJ.tif,MBMECUOSOJ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,4AOFX4X2D1.tif,4AOFX4X2D1.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,6ED7BTUFZ8.tif,6ED7BTUFZ8.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,RP96FSF71G.tif,RP96FSF71G.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,3KDOVHE11Z.tif,3KDOVHE11Z.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,FQ9WESB2VN.tif,FQ9WESB2VN.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8M47BC73RJ.tif,8M47BC73RJ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,A33CABXWLQ.tif,A33CABXWLQ.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,G5QF7HXIS3.tif,G5QF7HXIS3.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,OBJFR2TPRM.tif,OBJFR2TPRM.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KL6CA4LG2J.tif,KL6CA4LG2J.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,DPY4US1U4W.tif,DPY4US1U4W.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,Y3WFGYIH02.tif,Y3WFGYIH02.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,KB5OD4Y9C4.tif,KB5OD4Y9C4.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,5VTZS3IO0Z.tif,5VTZS3IO0Z.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,8SSDSQ5P3X.tif,8SSDSQ5P3X.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
train,Gentamicin,ZK8T3QC477.tif,ZK8T3QC477.tif,"['Cy3', 'DAPI']",MG1655,20XEUCAST,30.0,BioRepA
